35440000,-0.204641,14.184492,0.002128,0.003395,0.032644,0.347329
35600000,-0.231965,14.496716,0.01611,0.006888,0.019196,0.072226
35840000,-0.235586,14.987576,0.028816,0.004847,0.016055,0.159268
36000000,-0.250664,15.54675,0.016957,0.005578,0.012054,0.183584
36160000,-0.170028,16.167471,0.025215,0.003898,0.00335,0.46032
36320000,-0.147822,16.368004,0.020467,0.012272,0.013042,0.48016
36480000,-0.085059,16.661177,0.033203,0.005705,0.019228,0.316243
36880000,-0.149565,17.081694,0.010225,0.003992,0.006859,0.412515
37120000,-0.150537,17.649065,0.01874,0.009038,0.017016,0.475913
37280000,-0.162001,18.124039,0.020808,0.003403,0.008784,0.510343
37440000,-0.114684,18.688643,0.015278,0.006771,0.015737,0.127962
37600000,-0.103763,19.424587,0.034496,0.007478,0.003304,0.816259
38000000,-0.132124,20.050678,0.048241,0.002975,0.056129,0.16374
38320000,-0.033581,20.626833,0.026732,0.002512,0.033325,0.594257
38640000,-0.046586,21.489975,-0.000691,0.001901,0.00893,0.410671
38800000,-0.048397,21.740122,0.039378,0.001057,0.037579,0.526571
39040000,0.024057,22.378342,0.045184,0.005555,0.064352,0.43482
39200000,0.072133,22.63059,0.04161,0.002617,0.054239,0.328603
39440000,0.144381,23.081299,0.047324,0.003479,0.035037,0.439854
39680000,0.172587,23.535563,0.056933,0.003701,0.022094,0.4588
39920000,0.18197,23.675493,0.055084,0.00428,0.011449,0.714563
40160000,0.255573,24.12973,0.065965,0.003742,0.029005,0.70612
40400000,0.266099,24.571575,0.071596,0.003401,0.022325,1.207242
40560000,0.258143,25.274687,0.074302,0.001493,0.027207,0.702774
40800000,0.336565,26.177338,0.06998,0.001801,0.032705,1.18495
41040000,0.276469,26.137852,0.101506,0.000117,0.017682,0.703577
41200000,0.396649,26.884186,0.065799,0.002308,0.067758,0.757855
41360000,0.468688,27.2005,0.065754,0.007239,0.045567,1.070672
41520000,0.372906,27.574207,0.027007,0.003218,0.037902,0.718313
41680000,0.390597,28.232309,0.033755,0.001466,0.04915,1.378363
41840000,0.427472,28.358168,0.062328,0.001813,0.007787,0.43583
42000000,0.435887,28.692753,0.024417,0.002043,0.003826,0.683102
42160000,0.299993,28.965014,0.043833,0.002932,0.004819,0.433486
42320000,0.366735,29.371092,0.018839,0.001211,0.010795,0.457023
42480000,0.263657,29.761431,-0.008301,0.007085,0.011636,0.382944
42640000,0.302882,30.05443,-0.023658,0.003072,0.011666,0.509678
42800000,0.307306,30.417374,-0.018918,0.004862,0.017441,0.311998
42960000,0.272567,30.861816,-0.017781,0.007289,0.00551,0.64664
43120000,0.171727,31.361509,-0.002392,0.013866,0.022988,0.514827
43280000,0.108148,31.706905,-0.021927,0.03356,0.014263,0.19348
43440000,0.095953,31.967947,-0.033241,0.007505,0.042069,0.209077
43760000,0.179331,32.983097,-0.04668,0.017724,0.048197,1.076622
43920000,0.187597,33.227531,-0.041359,0.016162,0.064487,0.512703
44160000,0.243273,33.752895,-0.025144,0.005264,0.067162,1.517472
44320000,0.255914,34.208233,-0.041379,0.006157,0.064246,3.450239
44480000,0.384479,34.371693,-0.044037,0.005568,0.041964,0.599299
44640000,0.286315,34.651684,-0.047463,0.004378,0.042172,2.389186
44800000,0.4103,35.050102,-0.053748,0.00666,0.051612,0.887333
44960000,0.381778,35.288021,-0.066007,0.001166,0.030675,0.620875
45120000,0.294298,35.643845,-0.075359,0.002351,0.058928,1.853051
45280000,0.334239,36.054203,-0.078339,0.002992,0.067245,2.922334
45520000,0.364751,36.283932,-0.08509,0.001205,0.078109,2.289653
45680000,0.378499,36.431095,-0.075838,0.001773,0.04086,2.460853
45920000,0.369276,36.868267,-0.067859,0.002292,0.003389,0.459918
46240000,0.36707,37.144108,-0.079887,0.005679,0.05316,2.995833
46560000,0.35796,37.24015,-0.093772,0.00538,0.052346,2.400195
46960000,0.351394,37.576904,-0.074631,0.001382,0.074814,2.209295
47280000,0.462164,37.969368,-0.047395,0.002709,0.082616,2.771677
47440000,0.441847,38.147419,-0.055674,0.000656,0.060774,2.127172
47600000,0.417062,38.450768,-0.03968,0.003697,0.086547,2.814778
47760000,0.457707,38.894619,-0.033783,0.001825,0.03651,1.436988
47920000,0.519131,39.305943,-0.020165,0.002585,0.022007,0.723621
48160000,0.513048,39.837391,0.030792,0.004659,0.007726,0.913342
48320000,0.554205,40.166405,0.035697,0.001151,0.002347,0.80324
48560000,0.577515,40.407757,0.077235,0.000474,0.005226,0.466403
48720000,0.652736,40.734505,0.097626,0.002751,0.002581,1.162258
48880000,0.840488,40.858707,0.110743,0.004147,0.010138,1.991689
49120000,1.162335,41.332081,0.201377,0.003764,0.007686,0.656932
49360000,1.224872,41.853428,0.276125,0.011707,0.018976,2.936122
49680000,1.4249,42.112782,0.351005,0.001057,0.00723,0.545462
49920000,1.636124,42.806305,0.548347,0.00217,0.015524,0.381596
50160000,2.163541,43.302471,0.752106,0.002838,0.014402,0.245693
50320000,2.483875,43.828808,0.813487,0.015425,0.012047,0.859757
50480000,2.925191,44.304985,0.930971,0.012942,0.009672,0.441471
50640000,3.3868,44.704041,1.084362,0.007106,0.014325,1.238364
50880000,3.583618,44.715969,1.118642,0.012395,0.005338,0.876429
51040000,3.639034,44.828251,1.196208,0.004597,0.003141,1.174273
51200000,4.048206,44.822979,1.196416,0.010528,0.006337,0.932548
51360000,4.075286,44.788971,1.23359,0.003941,0.002425,0.545899
51520000,4.516216,44.812275,1.290143,0.00285,0.004787,0.322897
51760000,5.21411,45.078251,1.371695,0.009663,0.005511,0.341121
51920000,5.77605,44.988434,1.466875,0.007222,0.003524,0.30143
52160000,6.190551,44.949863,1.502373,0.012845,0.006236,0.733799
52320000,6.459267,45.145374,1.498419,0.011622,0.005755,0.2912
52480000,6.888024,45.12281,1.5233,0.003484,0.014224,0.322057
52640000,7.145061,44.841301,1.547201,0.002558,0.008734,0.407647
52800000,8.004467,45.046772,1.592271,0.013742,0.011487,0.744475
52960000,8.44634,44.948002,1.612268,0.011628,0.001348,0.453324
53120000,8.896215,44.990448,1.56367,0.01307,0.009266,0.777233
53280000,9.215098,45.014839,1.558087,0.016491,0.011443,0.151776
53600000,9.235902,45.059273,1.551596,0.007066,0.005882,0.422753
53840000,9.760595,44.964455,1.546948,0.031458,0.007434,1.686279
54160000,9.88783,45.171955,1.562413,0.017021,0.001818,0.34537
54480000,10.633652,45.146343,1.553808,0.024855,0.004996,0.898411
54800000,10.930688,45.234558,1.539012,0.011267,0.008073,0.884522
55040000,11.332006,45.1861,1.545391,0.052312,0.002194,0.764944
55280000,11.594569,45.323757,1.531097,0.037255,0.003889,0.303612
55440000,11.387466,45.366844,1.52573,0.019572,0.00107,0.226184
55600000,11.573388,45.361423,1.531591,0.01678,0.006416,0.995653
55760000,11.821427,45.290974,1.54993,0.008818,0.002174,0.07463
55920000,12.203582,45.367275,1.539789,0.015462,0.00423,1.023867
56160000,12.564314,45.419964,1.519564,0.018821,0.005892,0.812844
56800000,13.432044,45.429749,1.537152,0.004592,0.012474,0.353644
57040000,13.671809,45.503944,1.541841,0.040971,0.013202,0.732186
57200000,13.791942,45.418633,1.561759,0.01122,0.004014,0.316189
57360000,14.140884,45.327942,1.54057,0.009824,0.002612,0.095202
57520000,15.019958,45.257839,1.55613,0.023507,0.011812,0.72102
57840000,15.186082,45.464073,1.549778,0.014187,0.013211,0.071108
58080000,15.580243,45.553005,1.550858,0.030035,0.00748,0.505928
58240000,15.848688,45.47662,1.538646,0.021442,0.020002,0.434762
58480000,16.486799,45.619595,1.537172,0.031316,0.002159,0.847024
58720000,17.512836,45.668316,1.545046,0.108496,0.005885,1.514526
58960000,17.723928,45.610615,1.557076,0.074425,0.014557,0.867047
59120000,18.025965,45.532837,1.538266,0.089974,0.032703,0.835777
59280000,18.514256,45.456326,1.536836,0.047494,0.024154,0.796023
59520000,18.599627,45.544701,1.54837,0.060579,0.009135,0.750237
59680000,18.872087,45.49445,1.555269,0.015654,0.009511,1.236104
59840000,19.438747,45.442711,1.566904,0.04017,0.002792,0.682917
60080000,20.195465,45.30909,1.577119,0.068979,0.00951,0.828176
60320000,20.60841,45.339245,1.57252,0.067083,0.010721,0.475796
60560000,21.600403,45.344753,1.580061,0.031266,0.025355,0.508834
60720000,21.588779,45.257961,1.582623,0.074727,0.017212,0.536286
60960000,22.204344,45.228664,1.575204,0.047098,0.013674,0.240999
61120000,22.57424,45.096699,1.592275,0.021669,0.014489,0.760912
61440000,22.453749,45.117809,1.581107,0.047611,0.003587,0.787489
61600000,23.169149,45.136902,1.585755,0.013078,0.013059,0.308643
61760000,24.177109,45.163399,1.569453,0.043622,0.013743,0.542153
61920000,24.840031,45.17115,1.565214,0.027934,0.008881,0.467074
62160000,25.36162,45.303036,1.529133,0.061765,0.016742,0.456177
62480000,26.180513,45.497955,1.542887,0.189189,0.008169,0.340119
62720000,26.373684,45.693668,1.5274,0.147383,0.014762,0.462493
62960000,27.037786,45.716213,1.538874,0.217267,0.015358,1.498151
63120000,27.074919,45.713013,1.541557,0.166859,0.006386,0.244408
63280000,27.671143,45.889004,1.558219,0.230989,0.006098,0.466905
63520000,28.038395,45.761486,1.549562,0.093497,0.016006,0.499227
63680000,28.744123,45.967991,1.538868,0.073701,0.006449,0.39792
63840000,29.326944,45.848797,1.53933,0.051196,0.006441,0.882179
64080000,29.049395,45.938816,1.549334,0.256091,0.020455,0.584414
64240000,29.671915,45.820538,1.563612,0.075756,0.01413,0.16715
64400000,30.035568,45.94492,1.566047,0.115901,0.010425,0.68966
64560000,30.401733,45.846344,1.585337,0.108402,0.005376,1.52563
64800000,30.481236,45.598938,1.595214,0.070907,0.005716,0.974956
65120000,30.143507,45.826317,1.615531,0.176836,0.002865,2.330119
65360000,29.990479,45.434116,1.6564,0.22165,0.00707,2.43718
65680000,30.527365,45.359711,1.69711,0.096819,0.007731,4.35481
65840000,31.305807,45.531048,1.70942,0.103322,0.023168,2.358468
66000000,31.905533,45.595192,1.783696,0.067949,0.028609,4.084414
66240000,32.070957,45.75465,1.823314,0.137122,0.034258,2.705094
66400000,33.070705,45.666889,1.839209,0.020251,0.063678,2.544474
66560000,33.225132,45.677433,1.870486,0.040845,0.043485,5.059103
66720000,33.565151,45.581062,1.855986,0.036836,0.017381,2.887907
66880000,34.057503,45.58707,1.894368,0.093145,0.016504,2.110791
67040000,34.394623,45.407459,1.921974,0.0883,0.022907,0.790568
67200000,35.343437,45.263691,1.978895,0.053094,0.053771,0.179896
67440000,35.772736,44.976421,2.0592,0.044949,0.0372,4.223748
67600000,35.918606,44.911465,2.065425,0.01101,0.044942,4.160659
67840000,36.183949,44.623878,2.127695,0.02699,0.019943,4.580162
68000000,36.412289,44.616455,2.210301,0.014458,0.03127,4.179641
68160000,36.353737,44.532352,2.258922,0.027672,0.057919,2.079258
68400000,37.102726,44.429024,2.368831,0.021012,0.014581,2.819137
68560000,37.661472,43.980297,2.47219,0.011797,0.018201,1.690336
68720000,37.924316,43.595032,2.574817,0.003226,0.017308,0.461819
69200000,38.110054,43.03194,2.665039,0.003195,0.016915,0.085419
69360000,38.247734,42.787907,2.719454,0.020501,0.021167,0.26403
69520000,38.307434,42.537262,2.770018,0.003643,0.011998,0.206339
69680000,38.568035,42.180706,2.852907,0.007599,0.021195,0.91709
70000000,38.692104,41.68848,2.881549,0.008782,0.012099,1.950704
70160000,38.718678,41.304928,2.938636,0.011872,0.024278,0.725187
70320000,38.878284,41.045403,2.993346,0.003338,0.016142,0.164354
70560000,38.93961,40.867268,3.005291,0.001124,0.008438,0.130198
70800000,38.856083,40.306644,3.068806,0.002206,0.01615,0.657878
70960000,38.788971,40.077,3.052187,0.00883,0.01752,0.915432
71280000,38.749214,39.122662,3.105527,0.009855,0.031088,0.325915
71440000,38.823967,39.084713,3.098623,0.014814,0.009598,0.275938
71680000,39.028923,38.772915,3.111871,0.006203,0.035722,0.591745
71840000,38.797955,38.571339,3.099021,0.004068,0.015368,0.522419
72000000,38.93259,38.394146,3.097166,0.007837,0.00812,0.74192
72240000,39.00605,37.656403,3.123725,0.001389,0.013118,0.293383
72400000,38.880096,37.278778,3.097189,0.005123,0.005805,0.098332
72560000,38.964378,36.663433,3.09978,0.004739,0.005942,0.197169
72720000,38.987244,36.235939,3.103898,0.004346,0.008376,0.234849
72880000,39.118443,36.292076,3.101379,0.013298,0.026836,0.080667
73040000,39.069786,35.721363,3.106291,0.005294,0.012886,0.416703
73200000,38.819653,34.96093,3.107981,0.004298,0.029183,0.38987
73360000,38.996632,34.784405,3.107118,0.007117,0.023575,0.093916
73600000,38.909473,34.412663,3.105738,0.008779,0.020068,0.18789
73840000,38.984127,33.461372,3.117666,0.011587,0.01525,0.278901
74080000,38.830578,33.015724,3.12143,0.012158,0.014735,0.216794
74240000,38.747169,32.66782,3.130917,0.009403,0.009048,0.05417
74400000,38.66703,32.294167,3.131913,0.009933,0.007902,0.075413
74720000,38.805332,32.029697,3.129259,0.004873,0.005092,0.227582
74960000,38.826111,31.582884,3.135133,0.022086,0.015359,0.206227
75200000,38.864632,31.396418,3.135683,0.008374,0.015115,0.192418
75360000,38.919838,31.048063,3.138725,0.008134,0.015063,0.021355
75520000,38.971844,30.62232,3.132341,0.006721,0.004404,0.038964
75760000,38.933521,30.31336,3.139702,0.005198,0.013331,0.062499
75920000,38.890808,29.963266,-3.135161,0.005744,0.010448,0.095873
76080000,38.88834,29.66234,-3.138683,0.004329,0.004647,0.053107
76320000,38.808765,29.240274,-3.135633,0.007472,0.018474,0.024821
76560000,38.830345,28.59621,-3.126734,0.013226,0.021518,0.077816
76800000,38.900341,28.323364,-3.130136,0.006199,0.022833,0.197505
77200000,38.754036,27.770107,-3.121961,0.020198,0.014445,0.117843
77360000,38.871521,27.359022,-3.112409,0.013789,0.015296,0.082736
77600000,38.939983,26.629679,-3.114619,0.016439,0.01129,0.167206
77840000,38.915047,25.999022,-3.110905,0.026368,0.008412,0.035107
78080000,38.967335,25.516455,-3.114619,0.010172,0.03417,0.082456
78240000,38.9529,25.418917,-3.100221,0.014736,0.011202,0.133496
78480000,38.919415,24.307905,-3.104534,0.005621,0.048998,0.145293
78720000,38.923473,23.660269,-3.100185,0.013273,0.045167,0.133272
78960000,39.031033,23.524969,-3.117176,0.016205,0.055671,0.220146
79200000,38.903988,22.939337,-3.103814,0.01326,0.059794,0.122092
79360000,38.700867,22.71694,-3.102124,0.002372,0.051586,0.133888
79520000,38.578117,22.215366,-3.104017,0.005505,0.012814,0.349117
79760000,38.569447,21.901701,-3.11504,0.005135,0.045826,0.459082
80000000,38.574097,21.320444,-3.117844,0.005163,0.009525,0.340622
80160000,38.711781,20.992483,-3.111963,0.014894,0.012617,0.347446
80400000,38.641209,20.648836,-3.10277,0.008676,0.011179,0.465008
80560000,38.6619,20.285902,-3.107418,0.007519,0.013314,0.413572
80800000,38.730858,19.767651,-3.105598,0.006134,0.010484,0.208686
80960000,38.791016,19.567728,-3.111983,0.007776,0.009857,0.676688
81200000,38.604717,19.086729,-3.110719,0.003093,0.029784,0.317143
81440000,38.658779,18.855421,-3.112789,0.005377,0.010862,0.097942
81600000,38.757267,18.656223,-3.123215,0.0155,0.017399,0.051989
81920000,38.885853,18.185369,-3.123303,0.019375,0.002571,0.166758
82080000,38.979755,17.948006,-3.124901,0.015631,0.010008,0.128521
82320000,38.684044,17.72456,-3.126981,0.007661,0.0249,0.072003
82480000,38.600163,17.170786,-3.112715,0.009049,0.005819,0.185878
82640000,38.719261,16.832531,-3.11721,0.008995,0.021802,0.250837
82800000,38.730389,16.170521,-3.122298,0.008271,0.043979,0.280971
83040000,38.781006,15.960561,-3.122786,0.007,0.051445,0.23619
83280000,38.726841,15.4326,-3.116244,0.004246,0.03357,0.175088
83520000,38.648529,14.98746,-3.12069,0.006946,0.007766,0.193927
83680000,38.635517,14.45926,-3.120163,0.007559,0.033511,0.076698
83840000,38.751308,14.205032,-3.114161,0.005183,0.031462,0.29612
84080000,38.783833,13.881271,-3.113326,0.005414,0.03104,0.152335
84240000,38.901058,13.146485,-3.128391,0.010755,0.011199,0.090171
84400000,38.75861,12.948179,-3.120537,0.009076,0.038889,0.115048
84560000,38.672974,12.533639,-3.127137,0.003531,0.0197,0.297575
84720000,38.660206,12.028701,-3.117151,0.019951,0.02632,0.103028
84880000,38.776432,11.455832,-3.110533,0.015754,0.032149,0.265315
85040000,38.772118,11.35285,-3.109158,0.009616,0.025701,0.122595
85200000,38.72768,11.077664,-3.124454,0.006458,0.048509,0.338661
85440000,38.676208,10.749125,-3.128963,0.01416,0.018967,0.173635
85600000,38.554817,10.092496,-3.12555,0.004004,0.041166,0.311606
85760000,38.582935,9.872397,-3.120438,0.008853,0.044037,0.500004
85920000,38.679436,9.600045,-3.121021,0.007597,0.011134,0.271188
86080000,38.670128,9.436586,-3.115447,0.00312,0.023008,0.056965
86240000,38.76437,8.879041,-3.116178,0.003247,0.020005,0.076251
86400000,38.758858,8.452159,-3.109383,0.00546,0.008916,0.080891
86640000,38.674656,8.06057,-3.116456,0.006262,0.015177,0.1217
86800000,38.779453,7.650857,-3.113087,0.006787,0.019265,0.128967
86960000,38.896343,7.572614,-3.123167,0.014302,0.013751,0.217518
87120000,38.804661,6.874446,-3.080846,0.003393,0.018169,0.47697
87280000,38.779991,6.290298,-3.075881,0.005926,0.004888,0.132154
87440000,38.640476,5.909793,-3.089092,0.011616,0.007218,1.08471
87680000,38.6073,5.529845,-3.101712,0.008996,0.00757,0.207679
87840000,38.435276,5.342472,-3.110006,0.004276,0.02012,0.605225
88080000,38.415344,4.992553,-3.120534,0.008455,0.012894,0.339392
88240000,38.452972,4.65042,-3.111812,0.006096,0.018273,0.318987
88400000,38.639549,4.416806,-3.111182,0.008528,0.020636,0.256986
88560000,38.501038,4.109896,-3.131374,0.004735,0.008774,0.103476
88720000,38.650661,3.635393,-3.120421,0.013532,0.023859,0.436949
88880000,38.63364,3.367452,-3.124756,0.021523,0.008258,0.176598
89040000,38.782139,3.237236,3.13789,0.010064,0.019675,0.196051
89280000,38.674828,3.173335,-3.141247,0.020679,0.008789,0.440801
89520000,38.782253,2.719149,3.108507,0.022711,0.007874,0.410837
89680000,38.748844,2.455871,3.107797,0.017569,0.01897,0.335869
89840000,38.556877,1.929555,3.060896,0.014555,0.027463,0.869236
90000000,38.45232,1.699201,3.056196,0.028831,0.06225,0.637423
90160000,38.75296,1.441285,3.036158,0.005855,0.086481,0.441693
90320000,38.844048,1.019644,2.962271,0.007254,0.047461,0.37109
90480000,38.950092,0.684988,2.92756,0.01311,0.045002,0.767915
90800000,39.016579,0.450398,2.916571,0.020748,0.044474,0.900204
90960000,39.861248,-0.211875,2.816286,0.017676,0.034901,5.232272
91120000,40.033688,-0.535398,2.785171,0.02693,0.014412,0.919287
91360000,40.790581,-0.905338,2.662277,0.013064,0.023508,1.645397
91600000,41.528187,-1.43937,2.560246,0.073464,0.055972,5.785575
91920000,41.525051,-1.672116,2.547281,0.033673,0.039593,1.412847
92160000,41.248592,-2.013664,2.476387,0.010757,0.004356,1.457524
92320000,41.366482,-2.283056,2.409889,0.025326,0.013826,2.45146
92480000,41.386971,-2.621152,2.3507,0.014043,0.01473,3.654686
92720000,42.035206,-2.803666,2.339003,0.017901,0.028044,3.11111
92880000,42.782215,-3.028089,2.27777,0.063663,0.01989,3.320887
93040000,42.973114,-3.469172,2.216719,0.020246,0.022936,2.89417
93200000,43.254948,-3.679806,2.161911,0.046022,0.015111,4.976682
93520000,43.3592,-3.927024,2.140236,0.03815,0.03866,2.159412
93680000,43.225067,-3.890886,2.107369,0.030493,0.007155,1.245299
93840000,43.276348,-4.178266,2.071853,0.04254,0.025905,0.726266
94080000,43.421047,-4.303393,2.05422,0.039014,0.026214,0.757799
94480000,43.372009,-4.393353,2.019259,0.043011,0.003909,1.020828
94640000,43.438129,-4.379974,1.953237,0.039634,0.001805,1.679609
94800000,43.308998,-4.467889,1.924011,0.009243,0.022334,0.62161
94960000,43.324409,-4.380435,1.914801,0.006582,0.063733,0.696678
95120000,43.722782,-4.628035,1.868815,0.031645,0.022226,1.676446
95360000,44.530762,-5.010201,1.853513,0.017754,0.004815,0.467687
95520000,45.172085,-4.917181,1.786324,0.021303,0.002663,0.277447
95760000,45.718739,-4.932815,1.760171,0.025588,0.007549,0.447176
96000000,45.898754,-4.907013,1.73711,0.020816,0.004813,0.249774
96240000,46.505184,-4.919901,1.695984,0.005319,0.010079,1.001604
96400000,46.793789,-4.774394,1.687251,0.019885,0.003142,0.69472
96560000,47.261559,-4.79612,1.627241,0.013503,0.003563,1.214189
96800000,47.422211,-4.748276,1.634247,0.0147,0.004331,1.991915
97040000,48.081429,-4.814059,1.57932,0.009871,0.004173,1.007813
97200000,48.666359,-4.834903,1.543446,0.037136,0.011387,1.621683
97360000,48.775627,-4.75829,1.533863,0.027145,0.008373,0.995526
97520000,49.230824,-4.898769,1.525952,0.043743,0.007399,0.314735
97680000,50.017735,-4.951398,1.481228,0.004033,0.008261,1.291692
97920000,50.451748,-5.051076,1.477364,0.007607,0.008055,0.24508
98080000,50.721996,-4.854367,1.447754,0.006868,0.008977,0.237085
98240000,51.046318,-4.90276,1.425124,0.017895,0.001466,2.116349
98400000,51.244915,-4.778969,1.410297,0.002914,0.001943,0.321947
98560000,51.749542,-4.680393,1.365205,0.009251,0.008666,0.963828
98800000,51.921856,-4.533927,1.33844,0.010267,0.004908,1.120482
98960000,52.530678,-4.722483,1.261179,0.015411,0.003345,1.366673
99120000,53.209042,-4.475652,1.147425,0.003488,0.001513,1.026245
99360000,53.476093,-4.306102,1.105209,0.008271,0.004933,0.765154
99520000,53.813488,-4.050184,1.042301,0.010911,0.021659,0.236973
99760000,54.09206,-3.699844,0.974449,0.005619,0.021954,2.130441
100000000,54.671078,-3.117246,0.904146,0.007578,0.027939,0.869818
100240000,54.856724,-2.821469,0.814977,0.020418,0.007108,1.872725
100560000,55.346436,-2.688646,0.815206,0.004524,0.009235,1.89124
100720000,55.475349,-2.548751,0.798092,0.006328,0.011376,1.117836
100880000,55.742867,-2.422702,0.773188,0.005135,0.010585,0.234011
101120000,55.745716,-2.245116,0.733028,0.005258,0.012549,0.297574
101440000,55.854755,-2.000528,0.686931,0.015367,0.013019,0.978669
101680000,55.988548,-1.996315,0.641477,0.004884,0.004623,1.126151
101840000,56.106571,-1.942186,0.602591,0.014114,0.014242,2.655514
102160000,56.750641,-1.381464,0.536609,0.00826,0.02068,1.952877
102400000,57.097435,-1.085046,0.467066,0.021787,0.015338,0.201809
102560000,57.038296,-0.861389,0.402949,0.007605,0.012698,0.829798
102720000,57.147297,-0.579209,0.339759,0.009906,0.003995,0.303444
102880000,57.149746,-0.135509,0.30993,0.003512,0.022324,0.129079
103120000,57.369987,0.509917,0.231333,0.007635,0.010214,0.114545
103280000,57.537148,0.904549,0.197538,0.006843,0.012305,0.385844
103440000,57.599983,1.419218,0.138621,0.008687,0.00253,1.118327
103600000,57.77224,1.875903,0.110147,0.011567,0.017659,0.921368
103760000,57.781036,2.425059,0.065978,0.01089,0.02271,0.911422
103920000,57.906391,2.899012,0.06175,0.012372,0.010282,0.351806
104160000,57.769127,3.211308,0.038549,0.003809,0.014773,1.154058
104320000,57.765728,3.243155,0.042189,0.01056,0.013229,0.750123
104560000,57.918709,3.904768,0.018516,0.003564,0.00657,0.184871
104720000,57.872952,4.869521,-0.023282,0.018344,0.014791,0.730506
104880000,57.797581,5.140625,-0.048258,0.01184,0.045499,0.204939
105040000,57.823944,5.656776,-0.041442,0.004713,0.050437,0.798036
105200000,57.842102,5.729607,-0.02904,0.007289,0.107548,0.957334
105440000,57.64603,6.083592,-0.029844,0.003148,0.009342,0.980868
105600000,57.71209,6.520972,-0.057021,0.010089,0.032327,0.657109
105760000,57.682774,6.629649,-0.074416,0.020202,0.028754,1.300471
105920000,57.547092,6.787221,-0.035222,0.034513,0.035676,1.017193
106080000,57.371197,7.338475,-0.044044,0.047404,0.028222,0.612926
106320000,57.415764,7.701009,-0.045886,0.02302,0.064668,0.818102
106480000,57.409603,8.334276,-0.034677,0.036256,0.062387,0.440743
106640000,57.468899,8.886455,-0.034756,0.020511,0.092228,0.663581
106800000,57.374859,9.205606,-0.014282,0.016607,0.108107,2.159961
106960000,57.435902,9.568802,-0.019608,0.013165,0.058121,0.430345
107120000,57.637341,10.251569,-0.029176,0.007423,0.067869,1.065026
