27120000,2,8,6.336,0.12,6.40625,6.46875,6.46875,6.875,615,522,789,3,121.186865,31.281689,4.001581,8.963,0.520195,0.502257,-10.403892,-0.019814,0.103703,0.004953
27200000,2,6.86,6.552,-0.25,6.46875,6.625,6.8125,6.875,619,525,793,7,121.186866,31.281689,4.002156,8.959,0.473556,0.251128,-11.160865,-0.01534,0.055287,0.010546
27280000,2,6.74,6.732,-0.5,6.59375,6.75,6.75,6.8125,620,527,794,9,121.186867,31.281688,4.002923,8.954,0.452031,-0.16144,-11.408405,-0.029082,-0.01502,0.006551
27360000,2,6.74,6.84,-0.12,6.8125,6.90625,6.875,6.875,625,531,799,13,121.186869,31.281687,4.003115,8.946,0.459206,-0.050226,-10.443355,-0.00751,-0.046818,0.003995
27440000,2,6.74,6.804,0,6.875,6.96875,6.8125,6.875,629,535,803,17,121.18687,31.281686,4.003306,8.941,0.459206,-0.082514,-9.851409,0.001278,-0.032597,0.006711
27520000,2,6.74,6.804,-0.37,6.875,6.96875,6.8125,6.875,632,538,806,20,121.18687,31.281685,4.00369,8.938,0.473556,-0.071751,-9.52853,0.006072,-0.012623,0.008149
27600000,2,6.74,6.804,-0.37,6.875,6.96875,6.8125,6.875,634,540,808,22,121.186872,31.281684,4.004457,8.934,0.473556,0.039463,-9.302514,0.01502,0.006551,0.003835
27680000,2,6.74,6.84,-0.12,6.875,6.90625,6.875,6.875,638,545,813,26,121.186873,31.281684,4.004649,8.931,0.459206,0.060988,-9.263051,0.013263,0.007191,0.001758
27760000,2,6.74,6.912,0,6.8125,6.90625,6.90625,6.90625,642,548,816,30,121.186874,31.281683,4.00484,8.93,0.459206,0.107626,-9.39579,0.001438,0.002077,0.004474
27840000,2,6.74,6.912,-0.12,6.8125,6.90625,6.90625,6.96875,646,552,820,34,121.186875,31.281682,4.005415,8.928,0.466381,0.075339,-9.639744,-0.001278,-0.000799,0.005273
27920000,2,6.74,6.947999,-0.25,6.875,6.90625,6.96875,6.96875,649,555,823,37,121.186877,31.281681,4.005608,8.924,0.441269,0.017938,-9.872934,0,0.000799,0.003196
28000000,2,6.74,6.947999,0,6.875,6.90625,6.96875,6.96875,652,558,826,40,121.186878,31.28168,4.005991,8.921,0.391043,0.057401,-10.077425,-0.002237,0.008629,0.003356
28080000,2,6.74,6.912,-0.12,6.875,6.90625,6.90625,6.96875,655,562,830,44,121.18688,31.281679,4.006566,8.915,-0.118389,0.107626,-10.174289,-0.012464,0.024448,0.004474
28160000,2,6.56,6.912,-0.12,6.3125,6.1875,6.90625,6.90625,658,565,832,47,121.186881,31.281678,4.006758,8.916,-1.216179,0.287004,-10.328553,-0.013263,0.07622,0.006232
28240000,2,6.24,6.552,-0.12,7.15625,6.96875,6.125,6.25,662,569,837,51,121.186882,31.281677,4.0081,8.922,0.509432,-0.36593,-10.360841,0.013902,0.117925,0.012623
28400000,2,6.24,6.228,-0.62,7.03125,6.25,6.40625,6.40625,666,573,841,55,121.186883,31.281676,4.008867,8.92,0.186553,-0.272654,-9.603868,0.001917,0.019015,-0.002557
28560000,2,5.36,6.804,-0.5,7.1875,7.15625,6.875,6.8125,672,578,847,60,121.186885,31.281675,4.009634,8.904,0.943525,-0.35158,-8.602942,0.033076,-0.131507,0.012464
28720000,2,4.06,7.127999,0.37,6.625,6.8125,7.09375,7.1875,681,587,855,69,121.186888,31.281672,4.008676,8.902,0.674459,0.157852,-10.124063,-0.020773,-0.03835,0.011185
28800000,2,4,6.84,-0.5,6.8125,6.90625,6.75,6.75,687,594,862,76,121.18689,31.281671,4.009634,8.907,0.58477,-0.096864,-10.949199,-0.027164,0.109136,0.000959
28880000,2,4,6.659999,0,6.90625,6.90625,6.75,6.6875,690,596,865,78,121.186891,31.28167,4.009826,8.905,0.509432,-0.086101,-10.827223,0.005912,0.104023,-0.003196
28960000,2,4,6.804,0.12,6.96875,7.09375,6.8125,6.875,693,600,868,82,121.186892,31.281669,4.009826,8.888,0.426918,-0.16144,-10.170701,0.006232,0.036911,0.002077
29040000,2,4,6.804,-0.12,6.96875,7.09375,6.90625,6.96875,697,604,872,86,121.186894,31.281668,4.010593,8.883,0.401805,0.057401,-9.338389,0.017097,-0.031958,0.007031
29120000,2,4,6.947999,-0.25,6.96875,7.03125,7.03125,7.03125,701,607,876,89,121.186895,31.281667,4.010785,8.876,0.434093,-0.003588,-9.184125,0.023649,-0.051452,0.001278
29200000,2,4,7.02,-0.12,6.96875,7.03125,7.03125,7.03125,702,609,878,91,121.186896,31.281667,4.010785,8.876,0.477144,0.071751,-9.241526,0.013902,-0.046499,-0.000639
29280000,2,4,7.02,0,6.875,7.03125,7.03125,7.03125,708,615,883,97,121.186898,31.281666,4.010785,8.877,0.523782,0.157852,-9.618218,0.003835,-0.017257,0.004474
29360000,2,4,6.947999,-0.25,6.90625,6.96875,6.96875,7.03125,711,618,886,100,121.186899,31.281665,4.01136,8.876,0.530957,0.046638,-9.95186,-0.00016,0.004474,0.004634
29440000,2,4,6.947999,-0.12,6.90625,6.96875,7.03125,7.03125,715,622,890,104,121.1869,31.281664,4.011551,8.874,0.480732,0.060988,-10.109713,-0.002557,0.016458,0.00032
29600000,2,4,6.947999,0,6.90625,7.03125,6.96875,7.03125,719,626,894,108,121.186901,31.281663,4.011551,8.872,0.484319,0.114802,-10.0559,-0.006072,0.017577,0.002397
29760000,2,4,6.947999,-0.12,6.90625,7.03125,6.96875,6.96875,727,634,903,116,121.186904,31.281661,4.012319,8.865,0.441269,0,-9.654094,-0.006392,0.00751,0.002876
29840000,2,4,7.02,0,6.96875,7.03125,7.03125,7.03125,734,641,909,123,121.186907,31.281659,4.012702,8.86,0.426918,-0.010763,-9.768895,-0.001438,0.003515,0.003196
30000000,2,4,7.02,0,6.96875,7.03125,6.96875,7.09375,736,643,912,125,121.186908,31.281658,4.012894,8.857,0.434093,0.025113,-9.847821,-0.000639,0.001758,0.003515
30080000,2,4,7.02,0,6.96875,7.03125,7.03125,7.03125,742,649,918,131,121.18691,31.281657,4.013277,8.852,0.437681,0.039463,-9.808358,0.000799,0.005273,0.000959
30240000,2,4,7.02,0,6.96875,7.03125,7.03125,7.03125,746,653,921,135,121.186911,31.281656,4.013469,8.849,0.455619,0.068163,-9.804771,-0.002077,0.00767,0.002876
30320000,2,4,7.02,-0.12,6.96875,7.09375,7.03125,7.03125,751,658,927,141,121.186914,31.281654,4.014044,8.843,0.441269,-0.0287,-9.819121,0.001758,0.004634,0.003995
30480000,2,4.06,7.02,-0.12,7.03125,7.09375,7.03125,7.09375,755,662,931,144,121.186915,31.281653,4.014236,8.84,0.423331,0,-9.844234,0.003515,-0.001917,0.001278
30640000,2,4.06,7.092,0,6.96875,7.09375,7.03125,7.09375,763,670,939,152,121.186917,31.281652,4.014619,8.835,0.373105,0.046638,-9.854997,0.004474,-0.006871,0.003675
30720000,2,4.06,7.02,-0.12,6.96875,7.09375,7.03125,7.09375,769,676,945,158,121.18692,31.28165,4.015195,8.829,0.387455,0.068163,-9.826296,-0.001598,0.000959,0.002716
30800000,2,4.06,7.02,-0.12,6.96875,7.09375,7.03125,7.03125,771,678,947,160,121.186921,31.281649,4.015387,8.825,0.39463,0.021525,-9.765308,-0.002397,0.001758,0.002077
30960000,2,4,7.02,0,6.96875,7.03125,7.03125,7.03125,777,685,954,167,121.186923,31.281648,4.01577,8.822,0.391043,-0.021525,-9.761721,0.003835,0.000479,0.002397
31040000,2,2.18,7.02,-0.12,6.96875,7.09375,7.03125,7.03125,783,690,959,172,121.186925,31.281646,4.016153,8.816,0.459206,0.043051,-9.729432,0.003356,-0.005273,0.002716
31200000,2,-1.24,7.02,-0.12,7.03125,7.09375,7.03125,7.09375,786,694,963,176,121.186926,31.281645,4.016153,8.813,0.441269,0.017938,-9.74737,0.000799,-0.009108,-0.000959
31280000,2,-14.68,7.02,0.25,7.03125,7.09375,7.09375,7.03125,795,702,971,185,121.186929,31.281643,4.015387,8.808,0.459206,-0.053813,-9.819121,-0.011345,-0.005593,-0.008149
31440000,2,-20.359999,7.02,0.5,7.03125,7.03125,7.09375,7.03125,798,706,975,188,121.18693,31.281642,4.014428,8.806,0.448444,-0.100451,-9.844234,-0.011345,0.001598,-0.012783
31600000,2,-22.240002,7.092,0.87,7.09375,7.09375,7.15625,7.03125,804,711,980,193,121.186932,31.28164,4.011551,8.8,0.459206,-0.075339,-9.73302,-0.002876,0.002716,-0.019175
31680000,2,-21.999998,7.092,1,7.09375,7.09375,7.15625,7.09375,813,720,989,202,121.186935,31.281639,4.009059,8.795,0.459206,-0.025113,-9.797596,0.003196,-0.004474,-0.016458
31760000,2,-21.18,7.092,0.87,7.15625,7.09375,7.1875,7.09375,817,724,993,206,121.186936,31.281638,4.007717,8.793,0.452031,-0.035875,-9.869347,0.006392,-0.00767,-0.017896
31840000,2,-20.859999,7.127999,1.12,7.09375,7.09375,7.1875,6.8125,821,729,997,211,121.186938,31.281637,4.005799,8.79,0.143502,0.186553,-10.073837,-0.011824,-0.009907,-0.018536
31920000,2,-20.68,7.415999,1,7.03125,6.96875,7.09375,7.75,822,730,998,212,121.186938,31.281636,4.00484,8.788,0.577595,0.276241,-9.854997,-0.024128,-0.008469,-0.010227
32000000,2,-17.68,6.84,0.62,7.09375,6.96875,7.09375,7.15625,830,738,1006,219,121.186941,31.281635,4.003115,8.785,0.426918,-0.369518,-9.750957,0.007989,0.014701,-0.026046
32080000,2,-17.68,7.02,1.56,7.09375,7.03125,7.09375,6.96875,833,740,1009,222,121.186942,31.281634,4.001389,8.783,0.423331,0.118389,-9.808358,0.013263,0.011025,-0.020453
32160000,2,-17.68,7.02,1,7.03125,7.03125,7.03125,7.03125,836,743,1012,225,121.186943,31.281633,4.00043,8.78,0.398218,0.075339,-9.833471,0.012783,0.002716,-0.007031
32240000,2,-17.68,7.02,0.25,7.03125,7.03125,7.09375,7.03125,839,746,1015,228,121.186944,31.281632,4.000047,8.778,0.405393,-0.032288,-9.822709,0.003036,-0.002557,-0.011505
32320000,2,-17.68,7.02,0.75,7.03125,7.03125,7.09375,7.03125,842,750,1018,232,121.186945,31.281631,3.998704,8.776,0.408981,0.068163,-9.815534,0.002716,-0.003835,-0.020133
32400000,2,-17.68,7.02,1.12,7.03125,7.03125,7.09375,6.96875,846,754,1022,236,121.186947,31.28163,3.996787,8.773,0.416156,0.046638,-9.765308,-0.004953,0.001119,-0.014701
32480000,2,-17.68,7.02,0.87,7.03125,7.03125,7.09375,6.96875,849,757,2,239,121.186948,31.281629,3.99602,8.77,0.437681,-0.035875,-9.804771,-0.007989,0.002716,-0.011665
32560000,2,-17.68,7.02,0.62,7.03125,7.03125,7.03125,6.96875,853,760,5,242,121.186948,31.281629,3.995253,8.768,0.423331,-0.096864,-9.811946,-0.001758,0.002237,-0.012943
32640000,2,-17.68,7.02,0.87,7.03125,6.96875,7.09375,6.96875,857,765,9,246,121.18695,31.281627,3.993335,8.765,0.322879,0.046638,-9.92316,0.002077,-0.003995,-0.017417
32720000,2,-17.68,6.804,0.87,6.96875,6.96875,7.09375,7.25,861,769,13,251,121.186952,31.281626,3.992185,8.762,0.290591,0.333642,-9.969798,-0.012304,-0.01534,-0.009907
32800000,2,-17.68,7.344,0.75,6.90625,6.96875,7.03125,7.75,862,770,14,252,121.186952,31.281626,3.991802,8.76,0.839486,0.003588,-9.266639,-0.01486,-0.00767,-0.002077
32960000,2,-16.18,6.732,0.25,6.90625,6.8125,7.25,6.90625,868,776,20,257,121.186954,31.281624,3.990268,8.758,-0.441269,-0.236778,-10.446942,0.006392,0.006232,-0.027963
33120000,2,-16.18,7.236,1.12,6.875,6.90625,7.15625,6.96875,874,782,26,263,121.186956,31.281623,3.987391,8.753,0.828724,0.200903,-8.983222,-0.011505,-0.058483,-0.002716
33200000,2,-15.68,6.84,0,6.75,6.8125,7.09375,6.6875,880,788,32,269,121.186958,31.281621,3.986624,8.751,0.462794,-0.330054,-9.743783,0.00751,0.08341,-0.019654
33360000,2,-15.500001,6.947999,1.43,6.90625,7.3125,6.75,6.53125,886,794,38,275,121.18696,31.28162,3.984132,8.747,0.082514,0.326467,-10.748297,0.010706,0.049055,-0.028762
33440000,2,-15.500001,6.912,-0.62,6.90625,6.96875,6.90625,6.90625,893,801,45,282,121.186962,31.281618,3.983556,8.741,0.430506,-0.287004,-10.131238,-0.011505,-0.047937,0.006392
33520000,2,-15.500001,6.912,-0.12,6.90625,6.90625,6.96875,6.90625,896,804,48,285,121.186964,31.281617,3.982981,8.738,0.441269,-0.075339,-9.672031,0.03004,-0.042983,-0.021731
33680000,2,-15.500001,6.912,1.12,7.03125,6.875,6.96875,6.875,898,807,51,288,121.186964,31.281616,3.981255,8.736,0.466381,0.046638,-9.535705,0.0302,-0.024927,-0.029082
33840000,2,-15.500001,6.84,0,6.875,6.90625,6.875,6.875,906,814,58,295,121.186967,31.281614,3.979338,8.727,0.455619,0.017938,-9.668444,-0.002716,0.018536,-0.00783
34000000,2,-15.500001,6.912,1.12,6.90625,6.875,6.96875,6.875,913,822,65,303,121.18697,31.281613,3.976845,8.723,0.408981,0.046638,-9.847821,-0.005113,-0.002237,-0.014381
34160000,2,-15.500001,6.912,0.25,6.90625,6.90625,6.90625,6.90625,919,827,71,308,121.186972,31.281611,3.975503,8.717,0.387455,-0.089689,-9.829884,0.011665,-0.004794,-0.012304
34240000,2,-15.500001,6.804,1.37,7.3125,7.53125,6.8125,6.625,927,835,79,316,121.186974,31.281609,3.972627,8.711,1.08344,0.258304,-9.854997,-0.006871,0.011505,-0.006871
34320000,2,-15.500001,6.912,0.62,6.34375,6.90625,6.90625,6.96875,930,838,82,319,121.186975,31.281608,3.972818,8.708,0.096864,-0.057401,-9.654094,-0.006072,-0.009907,0.010706
34480000,2,-15.059999,6.804,-0.62,6.8125,6.90625,6.46875,6.34375,933,842,85,323,121.186976,31.281607,3.973202,8.707,-0.688809,-0.355167,-9.987736,0.020613,0.042664,-0.010706
34560000,2,-14.740001,6.804,1.43,6.875,7.53125,6.875,6.8125,941,849,93,330,121.186979,31.281605,3.969367,8.702,0.900475,0.459206,-9.248701,-0.030999,-0.062957,-0.000639
34720000,2,-14.18,6.947999,-0.5,6.75,6.96875,7.03125,6.96875,945,853,97,334,121.18698,31.281604,3.969367,8.694,0.441269,-0.58477,-9.14825,-0.026046,-0.117765,-0.002557
34800000,2,-13.24,6.912,1.12,6.8125,6.6875,6.96875,6.875,950,859,103,340,121.186982,31.281603,3.967066,8.693,0.599121,0.086101,-9.883697,0.035473,-0.021572,-0.021572
34880000,2,-13.24,6.804,0.87,6.8125,6.75,6.8125,6.8125,953,862,106,343,121.186984,31.281601,3.965915,8.689,0.538132,0.071751,-10.439767,0.004474,0.067431,-0.004155
34960000,2,-13.24,6.732,0.12,6.8125,6.875,6.75,6.75,958,866,110,347,121.186985,31.2816,3.965915,8.684,0.498669,0.222428,-10.393129,0.000639,0.068869,-0.007191
35120000,2,-13.24,6.804,0.37,6.90625,6.90625,6.875,6.75,962,870,114,351,121.186986,31.2816,3.965148,8.676,0.448444,0.093276,-10.045136,-0.002237,0.027004,-0.01534
35200000,2,-13.24,6.84,0.75,6.90625,6.90625,6.90625,6.875,967,875,119,356,121.186988,31.281598,3.963423,8.672,0.448444,0.043051,-9.453191,-0.022211,-0.02317,-0.009108
35360000,2,-13.24,6.912,0.25,6.875,6.90625,6.96875,6.90625,972,880,124,361,121.18699,31.281596,3.96208,8.666,0.452031,-0.179377,-9.467542,0.004953,-0.021412,-0.010866
35440000,2,-13.24,6.912,0.62,6.875,6.875,6.96875,6.90625,979,887,131,368,121.186992,31.281595,3.960355,8.662,0.444856,0.068163,-9.984148,0.015819,0.008469,-0.010706
35520000,2,-13.24,6.912,0.62,6.875,6.90625,6.90625,6.90625,982,890,134,371,121.186993,31.281594,3.959971,8.66,0.444856,0.043051,-10.041549,0.012943,0.01518,-0.009587
35600000,2,-13.24,6.84,0.62,6.90625,6.90625,6.90625,6.875,985,894,138,374,121.186994,31.281593,3.959013,8.657,0.459206,0.107626,-9.969798,0.004474,0.015979,-0.012304
35680000,2,-13.24,6.84,0.62,6.90625,6.96875,6.90625,6.875,988,897,141,378,121.186995,31.281592,3.958246,8.654,0.487907,0.136327,-9.808358,-0.001758,0.010706,-0.011824
35760000,2,-13.06,6.912,0.62,6.96875,6.96875,6.96875,6.90625,992,901,145,381,121.186997,31.281591,3.957095,8.65,0.466381,0.060988,-9.668444,-0.012464,0,-0.009108
35840000,2,-12.059999,6.912,0.5,6.96875,6.96875,7.03125,6.96875,996,904,148,385,121.186998,31.28159,3.95652,8.648,0.444856,0.021525,-9.668444,-0.013902,-0.005273,-0.009268
35920000,2,-11.559999,6.947999,0.5,6.90625,6.96875,7.03125,6.96875,997,906,149,386,121.186999,31.281589,3.955561,8.645,0.419743,-0.01435,-9.783246,-0.006551,-0.00767,-0.010386
36000000,2,-9.56,6.947999,0.62,6.90625,6.90625,7.03125,6.96875,1002,910,154,391,121.187,31.281589,3.954986,8.643,0.405393,0.010763,-9.869347,-0.003835,-0.006551,-0.010067
36080000,2,-7.18,6.947999,0.5,6.96875,6.96875,6.96875,6.96875,1006,915,159,396,121.187001,31.281587,3.954219,8.639,0.441269,0.043051,-9.915985,0.002237,-0.001598,-0.006711
36160000,2,-5.56,6.947999,0.25,6.96875,6.96875,6.96875,6.96875,1009,918,162,399,121.187002,31.281587,3.953835,8.637,0.426918,0.0287,-9.887284,0.002237,0.000639,-0.005752
36240000,2,-5.18,6.912,0.25,6.96875,6.96875,6.96875,6.90625,1010,919,163,400,121.187003,31.281585,3.953068,8.633,0.448444,0.104039,-9.783246,-0.001598,-0.000639,-0.007031
36320000,2,-1.36,6.947999,0.37,6.96875,6.96875,6.96875,6.96875,1017,926,169,406,121.187005,31.281585,3.952685,8.631,0.452031,0.104039,-9.707907,-0.001917,-0.004314,-0.003515
36400000,2,0.68,7.02,0.12,6.96875,7.03125,7.03125,7.03125,1021,929,173,410,121.187006,31.281584,3.952493,8.628,0.462794,0.043051,-9.686382,-0.002237,-0.006232,0.00016
36480000,2,2.36,7.02,0,6.96875,7.03125,7.03125,7.03125,0,932,176,413,121.187007,31.281583,3.952493,8.625,0.466381,-0.007175,-9.74737,0.002557,-0.004155,0.00016
36720000,2,5.5,7.02,0,6.96875,7.09375,7.03125,7.03125,6,939,182,419,121.187009,31.281581,3.952493,8.621,0.462794,0.114802,-9.837059,0.005273,-0.003036,0.00032
36880000,2,10,6.947999,-0.25,6.96875,7.09375,7.03125,7.03125,16,949,193,429,121.187012,31.281578,3.953644,8.613,0.448444,0.136327,-9.854997,-0.00735,0.002716,0.006711
36960000,2,10.5,6.947999,-0.37,6.96875,7.09375,6.96875,7.03125,21,954,198,435,121.187014,31.281576,3.954794,8.609,0.459206,0,-9.783246,-0.006072,0.001438,0.009108
37120000,2,10.5,7.02,-0.37,6.96875,7.09375,7.03125,7.09375,26,959,202,439,121.187016,31.281575,3.955561,8.606,0.469969,-0.025113,-9.700732,0.003036,-0.001598,0.008469
37200000,2,10.360001,7.02,-0.37,6.96875,7.09375,7.03125,7.09375,33,966,210,446,121.187018,31.281574,3.956712,8.602,0.444856,0.100451,-9.837059,0.002077,-0.005433,0.00751
37280000,2,10.06,7.02,-0.37,6.96875,7.09375,7.03125,7.09375,35,968,212,449,121.187019,31.281573,3.957095,8.6,0.441269,0.107626,-9.905222,-0.001598,-0.006551,0.00751
37360000,2,9.74,7.02,-0.37,6.96875,7.09375,7.03125,7.09375,39,972,216,453,121.18702,31.281572,3.957862,8.597,0.419743,0.075339,-9.865759,-0.009428,-0.001438,0.00751
37440000,2,9.56,6.947999,-0.25,6.96875,7.09375,6.96875,7.03125,43,976,220,457,121.187022,31.281571,3.958437,8.595,0.430506,0,-9.837059,-0.008629,0.002077,0.008149
37520000,2,9.56,6.947999,-0.37,6.96875,7.09375,7.03125,7.09375,47,980,224,461,121.187023,31.28157,3.959013,8.592,0.416156,-0.035875,-9.808358,-0.006232,0.001598,0.008149
37600000,2,9.56,6.947999,-0.37,6.96875,7.03125,6.96875,7.03125,50,984,228,464,121.187024,31.281569,3.95978,8.59,0.412568,-0.017938,-9.750957,0.001278,-0.00016,0.00783
37760000,2,9.56,6.947999,-0.25,6.90625,7.03125,6.96875,7.03125,54,987,231,468,121.187025,31.281568,3.960355,8.587,0.423331,0,-9.743783,0.006232,0.00016,0.006711
37920000,2,9.56,6.947999,-0.5,6.90625,7.03125,6.96875,7.03125,61,994,238,475,121.187028,31.281566,3.961697,8.583,0.455619,0.039463,-9.750957,0.009907,-0.002716,0.00783
38000000,2,9.56,6.947999,-0.37,6.90625,7.03125,6.96875,7.03125,65,999,243,480,121.18703,31.281564,3.962656,8.579,0.448444,0.068163,-9.804771,0.002876,0,0.006392
38160000,2,9.56,7.02,-0.25,6.96875,7.03125,6.96875,7.03125,73,1006,250,487,121.187031,31.281563,3.963423,8.576,0.455619,0.057401,-9.819121,0.000799,-0.002557,0.007031
38320000,2,9.56,6.947999,-0.25,6.96875,7.03125,6.96875,7.03125,80,1013,257,494,121.187034,31.281561,3.964573,8.572,0.459206,0.025113,-9.765308,0.001758,-0.000479,0.006232
38400000,2,9.56,6.947999,-0.25,6.90625,7.03125,6.96875,7.03125,84,1018,262,499,121.187035,31.28156,3.965148,8.569,0.480732,0.046638,-9.743783,0.000799,0.004474,0.006711
38480000,2,9.56,6.947999,-0.25,6.90625,7.03125,6.96875,7.03125,87,1020,265,501,121.187037,31.281559,3.965915,8.567,0.466381,0.021525,-9.826296,0.002876,0.003995,0.008149
38560000,2,9.5,6.947999,-0.37,6.90625,7.09375,6.96875,7.03125,91,1,269,506,121.187038,31.281558,3.966491,8.564,0.448444,0.043051,-9.862172,-0.001278,-0.000479,0.008309
38640000,2,8.86,7.02,-0.37,6.90625,7.09375,7.03125,7.03125,95,5,273,510,121.187039,31.281557,3.967258,8.562,0.452031,0.104039,-9.768895,-0.004953,-0.003196,0.008469
38720000,2,8.740001,7.02,-0.37,6.90625,7.03125,7.03125,7.03125,99,9,277,514,121.18704,31.281556,3.967833,8.56,0.448444,-0.032288,-9.750957,0.001598,0.003675,0.007191
38800000,2,8.740001,6.947999,-0.25,6.96875,7.03125,6.96875,7.03125,103,13,281,518,121.187042,31.281554,3.968408,8.557,0.423331,0,-9.815534,0.006392,0.008948,0.003835
38880000,2,8.740001,6.947999,-0.12,6.96875,7.03125,6.96875,7.03125,106,15,284,521,121.187043,31.281554,3.968792,8.555,0.430506,0.043051,-9.858584,0.011505,0.009907,0.005593
39040000,2,8.56,6.947999,-0.25,6.96875,7.03125,6.96875,7.03125,112,21,290,526,121.187045,31.281552,3.96975,8.551,0.437681,0.114802,-9.811946,0.005593,0.005113,0.006871
39120000,2,8.18,6.947999,-0.25,6.90625,7.09375,6.96875,7.03125,117,26,295,531,121.187046,31.281551,3.970517,8.548,0.426918,0.107626,-9.707907,-0.005113,0.004155,0.006232
39200000,2,8.18,7.02,-0.25,6.90625,7.03125,6.96875,7.03125,120,30,298,535,121.187048,31.28155,3.971093,8.545,0.437681,0.053813,-9.711494,-0.00767,0.005912,0.006392
